route_id,primary_topology,secondary_phase,tertiary_phase,primary_product,secondary_product,tertiary_product,failure_label,framework_density,largest_free_sphere,accessible_volume_izc,largest_included_sphere,framework_descriptor_json
14611,,,,,,,failed_amorphous,,,,,
14612,,,,,,,failed_amorphous,,,,,
14613,,,,,,,failed_amorphous,,,,,
14614,,,,,,,failed_amorphous,,,,,
14615,,,,,,,failed_amorphous,,,,,
14616,,,,,,,failed_amorphous,,,,,
14617,,,,,,,failed_amorphous,,,,,
14618,,,,,,,failed_amorphous,,,,,
14619,MFI,,,ZSM-5,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14620,,,,,,,failed_amorphous,,,,,
14621,,,,,,,failed_amorphous,,,,,
14622,MFI,,,ZSM-5,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14623,,,,,,,failed_amorphous,,,,,
14624,,,,,,,failed_amorphous,,,,,
14625,,,,,,,failed_amorphous,,,,,
14626,,,,,,,failed_amorphous,,,,,
14627,CHA,,,SAPO-34,,,success,15.1,3.15152,17.27,6.57102,"{""volume"": 2309.3519974012615, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 15.1, ""largest_free_sphere"": 3.15152, ""accessible_volume_izc"": 17.27, ""largest_free_sphere_a"": 3.15152, ""largest_free_sphere_b"": 3.15152, ""largest_free_sphere_c"": 3.15148, ""largest_free_sphere_izc"": 3.72, ""largest_included_sphere"": 6.57102, ""largest_free_sphere_a_izc"": 3.72, ""largest_free_sphere_b_izc"": 3.72, ""largest_free_sphere_c_izc"": 3.72, ""largest_included_sphere_a"": 6.56548, ""largest_included_sphere_b"": 6.56732, ""largest_included_sphere_c"": 6.57102, ""largest_included_sphere_fsp"": 6.56548, ""largest_included_sphere_izc"": 7.37, ""chan_num_channels"": 1.0, ""density"": 1.55532, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14628,,,,,,,failed_amorphous,,,,,
14629,,,,,,,failed_amorphous,,,,,
14630,MFI,,,silicalite-1,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14631,,,,,,,failed_amorphous,,,,,
14632,,,,,,,failed_amorphous,,,,,
14633,,,,,,,failed_amorphous,,,,,
14634,,,,,,,failed_amorphous,,,,,
14635,,,,,,,failed_amorphous,,,,,
14636,,,,,,,failed_amorphous,,,,,
14637,,,,,,,failed_amorphous,,,,,
14638,,,,,,,failed_amorphous,,,,,
14639,,,,,,,failed_amorphous,,,,,
14640,MFI,,,MFI,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14641,,,,,,,failed_amorphous,,,,,
14642,,,,,,,failed_amorphous,,,,,
14643,,,,,,,failed_amorphous,,,,,
14644,,,,,,,failed_amorphous,,,,,
14645,,,,,,,failed_amorphous,,,,,
14646,,,,,,,failed_amorphous,,,,,
14647,CHA,,,SAPO-34,,,success,15.1,3.15152,17.27,6.57102,"{""volume"": 2309.3519974012615, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 15.1, ""largest_free_sphere"": 3.15152, ""accessible_volume_izc"": 17.27, ""largest_free_sphere_a"": 3.15152, ""largest_free_sphere_b"": 3.15152, ""largest_free_sphere_c"": 3.15148, ""largest_free_sphere_izc"": 3.72, ""largest_included_sphere"": 6.57102, ""largest_free_sphere_a_izc"": 3.72, ""largest_free_sphere_b_izc"": 3.72, ""largest_free_sphere_c_izc"": 3.72, ""largest_included_sphere_a"": 6.56548, ""largest_included_sphere_b"": 6.56732, ""largest_included_sphere_c"": 6.57102, ""largest_included_sphere_fsp"": 6.56548, ""largest_included_sphere_izc"": 7.37, ""chan_num_channels"": 1.0, ""density"": 1.55532, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14648,,,,,,,failed_amorphous,,,,,
14649,,,,,,,failed_amorphous,,,,,
14650,,,,,,,failed_amorphous,,,,,
14651,,,,,,,failed_amorphous,,,,,
14652,LTL,,,zeolite L,,,success,16.7,6.97938,15.37,9.48327,"{""volume"": 2110.7350869361135, ""ring_size_0"": 12.0, ""ring_size_1"": 8.0, ""ring_size_2"": 6.0, ""ring_size_3"": 4.0, ""framework_density"": 16.7, ""largest_free_sphere"": 6.97938, ""accessible_volume_izc"": 15.37, ""largest_free_sphere_a"": 1.31149, ""largest_free_sphere_b"": 1.31149, ""largest_free_sphere_c"": 6.97938, ""largest_free_sphere_izc"": 7.5, ""largest_included_sphere"": 9.48327, ""largest_free_sphere_a_izc"": 2.08, ""largest_free_sphere_b_izc"": 2.08, ""largest_free_sphere_c_izc"": 7.5, ""largest_included_sphere_a"": 9.48327, ""largest_included_sphere_b"": 9.48327, ""largest_included_sphere_c"": 9.48327, ""largest_included_sphere_fsp"": 9.48327, ""largest_included_sphere_izc"": 10.01, ""chan_num_channels"": 1.0, ""density"": 1.70168, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14653,,,,,,,failed_amorphous,,,,,
14654,,,,,,,failed_amorphous,,,,,
14655,*BEA,,,beta,,,success,,,,,
14656,*BEA,,,beta,,,success,,,,,
14657,,,,,,,failed_amorphous,,,,,
14658,,,,,,,failed_amorphous,,,,,
14659,,,,,,,failed_amorphous,,,,,
14660,,,,,,,failed_amorphous,,,,,
14661,,,,,,,failed_amorphous,,,,,
14662,MFI,,,ZSM-5,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14663,MFI,,,ZSM-5,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14664,MFI,,,ZSM-5,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14665,MFI,,,ZSM-5,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14666,MFI,,,ZSM-5,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14667,,,,,,,failed_amorphous,,,,,
14668,,,,,,,failed_amorphous,,,,,
14669,,,,,,,failed_amorphous,,,,,
14670,,,,,,,failed_amorphous,,,,,
14671,LTA,,,NaA,,,success,14.2,3.57635,21.43,10.09629,"{""volume"": 1654.743344441364, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 14.2, ""largest_free_sphere"": 3.57635, ""accessible_volume_izc"": 21.43, ""largest_free_sphere_a"": 3.57623, ""largest_free_sphere_b"": 3.57635, ""largest_free_sphere_c"": 3.57527, ""largest_free_sphere_izc"": 4.21, ""largest_included_sphere"": 10.09629, ""largest_free_sphere_a_izc"": 4.21, ""largest_free_sphere_b_izc"": 4.21, ""largest_free_sphere_c_izc"": 4.21, ""largest_included_sphere_a"": 9.99468, ""largest_included_sphere_b"": 10.08406, ""largest_included_sphere_c"": 10.08406, ""largest_included_sphere_fsp"": 10.08406, ""largest_included_sphere_izc"": 11.05, ""chan_num_channels"": 1.0, ""density"": 1.44707, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14672,,,,,,,failed_amorphous,,,,,
14673,,,,,,,failed_amorphous,,,,,
14674,,,,,,,failed_amorphous,,,,,
14675,LTL,,,Zeolite L,,,success,16.7,6.97938,15.37,9.48327,"{""volume"": 2110.7350869361135, ""ring_size_0"": 12.0, ""ring_size_1"": 8.0, ""ring_size_2"": 6.0, ""ring_size_3"": 4.0, ""framework_density"": 16.7, ""largest_free_sphere"": 6.97938, ""accessible_volume_izc"": 15.37, ""largest_free_sphere_a"": 1.31149, ""largest_free_sphere_b"": 1.31149, ""largest_free_sphere_c"": 6.97938, ""largest_free_sphere_izc"": 7.5, ""largest_included_sphere"": 9.48327, ""largest_free_sphere_a_izc"": 2.08, ""largest_free_sphere_b_izc"": 2.08, ""largest_free_sphere_c_izc"": 7.5, ""largest_included_sphere_a"": 9.48327, ""largest_included_sphere_b"": 9.48327, ""largest_included_sphere_c"": 9.48327, ""largest_included_sphere_fsp"": 9.48327, ""largest_included_sphere_izc"": 10.01, ""chan_num_channels"": 1.0, ""density"": 1.70168, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14676,LTL,,,Zeolite L,,,success,16.7,6.97938,15.37,9.48327,"{""volume"": 2110.7350869361135, ""ring_size_0"": 12.0, ""ring_size_1"": 8.0, ""ring_size_2"": 6.0, ""ring_size_3"": 4.0, ""framework_density"": 16.7, ""largest_free_sphere"": 6.97938, ""accessible_volume_izc"": 15.37, ""largest_free_sphere_a"": 1.31149, ""largest_free_sphere_b"": 1.31149, ""largest_free_sphere_c"": 6.97938, ""largest_free_sphere_izc"": 7.5, ""largest_included_sphere"": 9.48327, ""largest_free_sphere_a_izc"": 2.08, ""largest_free_sphere_b_izc"": 2.08, ""largest_free_sphere_c_izc"": 7.5, ""largest_included_sphere_a"": 9.48327, ""largest_included_sphere_b"": 9.48327, ""largest_included_sphere_c"": 9.48327, ""largest_included_sphere_fsp"": 9.48327, ""largest_included_sphere_izc"": 10.01, ""chan_num_channels"": 1.0, ""density"": 1.70168, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14677,,,,,,,failed_amorphous,,,,,
14678,MFI,,,MFI,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14679,FAU,,,FAU,,,success,13.3,6.76494,27.42,10.56867,"{""volume"": 14219.05160199118, ""ring_size_0"": 12.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 13.3, ""largest_free_sphere"": 6.76494, ""accessible_volume_izc"": 27.42, ""largest_free_sphere_a"": 6.76488, ""largest_free_sphere_b"": 6.76494, ""largest_free_sphere_c"": 6.76494, ""largest_free_sphere_izc"": 7.35, ""largest_included_sphere"": 10.56867, ""largest_free_sphere_a_izc"": 7.35, ""largest_free_sphere_b_izc"": 7.35, ""largest_free_sphere_c_izc"": 7.35, ""largest_included_sphere_a"": 10.56384, ""largest_included_sphere_b"": 10.56867, ""largest_included_sphere_c"": 10.56384, ""largest_included_sphere_fsp"": 10.56867, ""largest_included_sphere_izc"": 11.24, ""chan_num_channels"": 1.0, ""density"": 1.34722, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14680,,,,,,,failed_amorphous,,,,,
14681,,,,,,,failed_amorphous,,,,,
14682,,,,,,,failed_amorphous,,,,,
14683,*BEA,,,beta,,,success,,,,,
14684,,,,,,,failed_amorphous,,,,,
14685,,,,,,,failed_amorphous,,,,,
14686,,,,,,,failed_amorphous,,,,,
14687,,,,,,,failed_amorphous,,,,,
14688,,,,,,,failed_amorphous,,,,,
14689,MFI,,,MFI,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14690,MFI,,,MFI,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14691,,,,,,,failed_amorphous,,,,,
14692,,,,,,,failed_amorphous,,,,,
14693,,,,,,,failed_amorphous,,,,,
14694,,,,,,,failed_amorphous,,,,,
14695,,,,,,,failed_amorphous,,,,,
14696,,,,,,,failed_amorphous,,,,,
14697,MFI,,,ZSM-5,,,success,18.4,4.47828,9.81,6.1816,"{""volume"": 5253.124009070798, ""ring_size_0"": 10.0, ""ring_size_1"": 6.0, ""ring_size_2"": 5.0, ""ring_size_3"": 4.0, ""framework_density"": 18.4, ""largest_free_sphere"": 4.47828, ""accessible_volume_izc"": 9.81, ""largest_free_sphere_a"": 4.47824, ""largest_free_sphere_b"": 4.47828, ""largest_free_sphere_c"": 4.47828, ""largest_free_sphere_izc"": 4.7, ""largest_included_sphere"": 6.1816, ""largest_free_sphere_a_izc"": 4.7, ""largest_free_sphere_b_izc"": 4.46, ""largest_free_sphere_c_izc"": 4.46, ""largest_included_sphere_a"": 6.17626, ""largest_included_sphere_b"": 6.16572, ""largest_included_sphere_c"": 6.1816, ""largest_included_sphere_fsp"": 6.1816, ""largest_included_sphere_izc"": 6.36, ""chan_num_channels"": 1.0, ""density"": 1.82331, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
14698,,,,,,,failed_amorphous,,,,,
14699,,,,,,,failed_amorphous,,,,,
14700,,,,,,,failed_amorphous,,,,,
14701,,,,,,,failed_amorphous,,,,,
14702,CHA,,,SSZ-13,,,success,15.1,3.15152,17.27,6.57102,"{""volume"": 2309.3519974012615, ""ring_size_0"": 8.0, ""ring_size_1"": 6.0, ""ring_size_2"": 4.0, ""framework_density"": 15.1, ""largest_free_sphere"": 3.15152, ""accessible_volume_izc"": 17.27, ""largest_free_sphere_a"": 3.15152, ""largest_free_sphere_b"": 3.15152, ""largest_free_sphere_c"": 3.15148, ""largest_free_sphere_izc"": 3.72, ""largest_included_sphere"": 6.57102, ""largest_free_sphere_a_izc"": 3.72, ""largest_free_sphere_b_izc"": 3.72, ""largest_free_sphere_c_izc"": 3.72, ""largest_included_sphere_a"": 6.56548, ""largest_included_sphere_b"": 6.56732, ""largest_included_sphere_c"": 6.57102, ""largest_included_sphere_fsp"": 6.56548, ""largest_included_sphere_izc"": 7.37, ""chan_num_channels"": 1.0, ""density"": 1.55532, ""sa_num_channels"": 1.0, ""avol_num_channels"": 1.0}"
